지역,발생일시,복구일시,정전가구
2020.09.03 03:03 / 2020.09.03 09:47,362,362,362
2020.09.03 03:03 / 2020.09.03 07:00,4150,4150,4150
2020.09.03 03:03 / 2020.09.03 04:58,383,383,383
2020.09.03 03:02 / 2020.09.03 05:00,35,35,35
2020.09.03 03:02 / 2020.09.03 04:59,797,797,797
2020.09.03 03:00 / 2020.09.03 09:46,430,430,430
2020.09.03 03:00 / 2020.09.03 05:23,124,124,124
2020.09.03 02:59 / 2020.09.03 04:58,898,898,898
2020.09.03 02:59 / 2020.09.03 07:27,10550,10550,10550
2020.09.03 02:58 / 2020.09.03 06:38,59,59,59
2020.09.03 02:57 / 2020.09.03 04:57,33,33,33
2020.09.03 02:57 / 2020.09.03 07:42,2908,2908,2908
2020.09.03 02:56 / 2020.09.03 13:00,70,70,70
2020.09.03 02:55 / 2020.09.03 07:24,3367,3367,3367
2020.09.03 02:54 / 2020.09.03 04:55,905,905,905
2020.09.03 02:54 / 2020.09.03 04:56,473,473,473
2020.09.03 02:53 / 2020.09.03 06:38,158,158,158
2020.09.03 02:52 / 2020.09.03 04:54,544,544,544
2020.09.03 02:51 / 2020.09.03 06:36,103,103,103
2020.09.03 02:50 / 2020.09.03 04:51,637,637,637
2020.09.03 02:50 / 2020.09.03 03:01,9,9,9
2020.09.03 02:48 / 2020.09.03 06:33,75,75,75
2020.09.03 02:48 / 2020.09.03 06:32,40,40,40
2020.09.03 02:47 / 2020.09.03 04:48,987,987,987
2020.09.03 02:47 / 2020.09.03 04:47,436,436,436
2020.09.03 02:47 / 2020.09.03 04:45,0,0,0
2020.09.03 02:47 / 2020.09.03 04:44,568,568,568
2020.09.03 02:46 / 2020.09.03 03:19,416,416,416
2020.09.03 02:44 / 2020.09.03 06:32,108,108,108
2020.09.03 02:43 / 2020.09.03 03:27,12,12,12
2020.09.03 02:43 / 2020.09.03 08:22,338,338,338
2020.09.03 02:42 / 2020.09.03 04:41,852,852,852
2020.09.03 02:42 / 2020.09.03 06:31,28,28,28
2020.09.03 02:42 / 2020.09.03 06:30,496,496,496
2020.09.03 02:41 / 2020.09.03 05:19,4012,4012,4012
2020.09.03 02:41 / 2020.09.03 04:43,698,698,698
2020.09.03 02:41 / 2020.09.03 06:44,597,597,597
2020.09.03 02:41 / 2020.09.03 04:01,119,119,119
2020.09.03 02:40 / 2020.09.03 05:06,11,11,11
2020.09.03 02:40 / 2020.09.03 06:29,1864,1864,1864
2020.09.03 02:40 / 2020.09.03 06:29,56,56,56
2020.09.03 02:38 / 2020.09.03 08:15,1,1,1
2020.09.03 02:38 / 2020.09.03 06:28,21,21,21
2020.09.03 02:38 / 2020.09.03 03:55,350,350,350
2020.09.03 02:38 / 2020.09.03 03:16,149,149,149
2020.09.03 02:36 / 2020.09.03 06:26,110,110,110
2020.09.03 02:36 / 2020.09.03 03:32,423,423,423
2020.09.03 02:35 / 2020.09.03 02:42,137,137,137
2020.09.03 02:35 / 2020.09.03 04:44,548,548,548
2020.09.03 02:34 / 2020.09.03 06:24,1063,1063,1063
2020.09.03 02:34 / 2020.09.03 06:25,1,1,1
2020.09.03 02:33 / 2020.09.03 04:00,767,767,767
2020.09.03 02:32 / 2020.09.03 02:39,210,210,210
2020.09.03 02:31 / 2020.09.03 06:23,18,18,18
2020.09.03 02:31 / 2020.09.03 04:32,0,0,0
2020.09.03 02:31 / 2020.09.03 03:13,885,885,885
2020.09.03 02:30 / 2020.09.03 06:39,148,148,148
2020.09.03 02:29 / 2020.09.03 06:38,33,33,33
2020.09.03 02:29 / 2020.09.03 04:41,27,27,27
2020.09.03 02:28 / 2020.09.03 03:10,819,819,819
2020.09.03 02:28 / 2020.09.03 03:12,73,73,73
2020.09.03 02:28 / 2020.09.03 03:11,224,224,224
2020.09.03 02:28 / 2020.09.03 03:05,6,6,6
2020.09.03 02:27 / 2020.09.03 02:42,207,207,207
2020.09.03 02:27 / 2020.09.03 04:45,943,943,943
2020.09.03 02:26 / 2020.09.03 06:37,26,26,26
2020.09.03 02:26 / 2020.09.03 02:37,59,59,59
2020.09.03 02:25 / 2020.09.03 05:05,266,266,266
2020.09.03 02:25 / 2020.09.03 05:02,384,384,384
2020.09.03 02:25 / 2020.09.03 02:31,589,589,589
2020.09.03 02:25 / 2020.09.03 03:03,187,187,187
2020.09.03 02:24 / 2020.09.03 02:35,857,857,857
2020.09.03 02:23 / 2020.09.03 02:27,397,397,397
2020.09.03 02:23 / 2020.09.03 02:28,278,278,278
2020.09.03 02:23 / 2020.09.03 03:04,7,7,7
2020.09.03 02:22 / 2020.09.03 03:28,77,77,77
2020.09.03 02:22 / 2020.09.03 02:26,77,77,77
2020.09.03 02:22 / 2020.09.03 06:36,7,7,7
2020.09.03 02:22 / 2020.09.03 03:06,56,56,56
2020.09.03 02:21 / 2020.09.03 03:02,64,64,64
2020.09.03 02:21 / 2020.09.03 03:00,109,109,109
2020.09.03 02:21 / 2020.09.03 06:39,286,286,286
2020.09.03 02:20 / 2020.09.03 04:39,860,860,860
2020.09.03 02:20 / 2020.09.03 03:01,64,64,64
2020.09.03 02:19 / 2020.09.03 07:44,1,1,1
2020.09.03 02:19 / 2020.09.03 06:22,64,64,64
2020.09.03 02:19 / 2020.09.03 06:10,1772,1772,1772
2020.09.03 02:19 / 2020.09.03 06:08,1243,1243,1243
2020.09.03 02:19 / 2020.09.03 07:44,1,1,1
2020.09.03 02:18 / 2020.09.03 02:34,439,439,439
2020.09.03 02:17 / 2020.09.03 09:56,429,429,429
2020.09.03 02:17 / 2020.09.03 02:29,134,134,134
2020.09.03 02:16 / 2020.09.03 02:20,536,536,536
2020.09.03 02:16 / 2020.09.03 03:20,1655,1655,1655
2020.09.03 02:16 / 2020.09.03 07:34,2167,2167,2167
2020.09.03 02:16 / 2020.09.03 03:42,2167,2167,2167
2020.09.03 02:15 / 2020.09.03 17:48,373,373,373
2020.09.03 02:15 / 2020.09.03 07:44,373,373,373
2020.09.03 02:14 / 2020.09.03 09:54,476,476,476
2020.09.03 02:14 / 2020.09.03 09:51,400,400,400
2020.09.03 02:14 / 2020.09.03 06:06,4788,4788,4788
2020.09.03 02:14 / 2020.09.03 04:37,609,609,609
2020.09.03 02:14 / 2020.09.03 02:59,12,12,12
2020.09.03 02:13 / 2020.09.03 05:01,75,75,75
2020.09.03 02:13 / 2020.09.03 05:00,288,288,288
2020.09.03 02:13 / 2020.09.03 03:12,756,756,756
2020.09.03 02:12 / 2020.09.03 02:42,693,693,693
2020.09.03 02:12 / 2020.09.03 02:13,72,72,72
2020.09.03 02:11 / 2020.09.03 04:41,771,771,771
2020.09.03 02:11 / 2020.09.03 07:31,91,91,91
2020.09.03 02:10 / 2020.09.03 02:54,515,515,515
2020.09.03 02:10 / 2020.09.03 02:57,33,33,33
2020.09.03 02:10 / 2020.09.03 02:34,103,103,103
2020.09.03 02:10 / 2020.09.03 07:29,179,179,179
2020.09.03 02:10 / 2020.09.03 09:54,583,583,583
2020.09.03 02:09 / 2020.09.03 04:36,1304,1304,1304
2020.09.03 02:08 / 2020.09.03 17:46,7,7,7
2020.09.03 02:08 / 2020.09.03 07:32,7,7,7
2020.09.03 02:08 / 2020.09.03 07:28,5,5,5
2020.09.03 02:07 / 2020.09.03 17:47,10,10,10
2020.09.03 02:07 / 2020.09.03 07:44,10,10,10
2020.09.03 02:05 / 2020.09.03 07:27,640,640,640
2020.09.03 02:05 / 2020.09.03 07:38,80,80,80
2020.09.03 02:05 / 2020.09.03 09:49,456,456,456
2020.09.03 02:05 / 2020.09.03 16:38,457,457,457
2020.09.03 02:05 / 2020.09.03 16:37,846,846,846
2020.09.03 02:05 / 2020.09.03 16:38,434,434,434
2020.09.03 02:05 / 2020.09.03 17:41,640,640,640
2020.09.03 02:03 / 2020.09.03 16:38,1667,1667,1667
2020.09.03 02:03 / 2020.09.03 07:30,161,161,161
2020.09.03 02:02 / 2020.09.03 16:38,236,236,236
2020.09.03 02:02 / 2020.09.03 04:40,222,222,222
2020.09.03 02:02 / 2020.09.03 07:33,230,230,230
2020.09.03 02:00 / 2020.09.03 09:50,303,303,303
2020.09.03 02:00 / 2020.09.03 11:54,10,10,10
2020.09.03 02:00 / 2020.09.03 14:24,11,11,11
2020.09.03 02:00 / 2020.09.03 16:28,638,638,638
2020.09.03 02:00 / 2020.09.03 16:30,673,673,673
2020.09.03 02:00 / 2020.09.03 16:38,227,227,227
2020.09.03 02:00 / 2020.09.03 16:37,1248,1248,1248
2020.09.03 01:59 / 2020.09.03 08:56,0,0,0
2020.09.03 01:58 / 2020.09.03 07:35,254,254,254
2020.09.03 01:58 / 2020.09.03 07:37,820,820,820
2020.09.03 01:57 / 2020.09.03 02:21,215,215,215
2020.09.03 01:57 / 2020.09.03 07:27,387,387,387
2020.09.03 01:57 / 2020.09.03 04:59,1656,1656,1656
2020.09.03 01:55 / 2020.09.03 04:55,777,777,777
2020.09.03 01:55 / 2020.09.03 04:51,36,36,36
2020.09.03 01:55 / 2020.09.03 04:33,869,869,869
2020.09.03 01:54 / 2020.09.03 02:42,771,771,771
2020.09.03 01:52 / 2020.09.03 07:20,548,548,548
2020.09.03 01:51 / 2020.09.03 07:44,263,263,263
2020.09.03 01:51 / 2020.09.03 07:36,230,230,230
2020.09.03 01:50 / 2020.09.03 02:08,153,153,153
2020.09.03 01:50 / 2020.09.03 04:19,696,696,696
2020.09.03 01:49 / 2020.09.03 06:19,48,48,48
2020.09.03 01:48 / 2020.09.03 02:10,1195,1195,1195
2020.09.03 01:48 / 2020.09.03 04:32,2381,2381,2381
2020.09.03 01:48 / 2020.09.03 04:17,176,176,176
2020.09.03 01:47 / 2020.09.03 08:22,545,545,545
2020.09.03 01:46 / 2020.09.03 06:19,18,18,18
2020.09.03 01:46 / 2020.09.03 01:46,199,199,199
2020.09.03 01:44 / 2020.09.03 08:30,893,893,893
2020.09.03 01:43 / 2020.09.03 01:57,828,828,828
2020.09.03 01:42 / 2020.09.03 02:00,30,30,30
2020.09.03 01:42 / 2020.09.03 04:31,30,30,30
2020.09.03 01:42 / 2020.09.03 04:30,46,46,46
2020.09.03 01:40 / 2020.09.03 02:15,32,32,32
2020.09.03 01:40 / 2020.09.03 01:57,5,5,5
2020.09.03 01:40 / 2020.09.03 04:28,32,32,32
2020.09.03 01:39 / 2020.09.03 02:06,2075,2075,2075
2020.09.03 01:39 / 2020.09.03 01:51,271,271,271
2020.09.03 01:39 / 2020.09.03 04:27,19,19,19
2020.09.03 01:39 / 2020.09.03 02:46,700,700,700
2020.09.03 01:38 / 2020.09.03 02:10,58,58,58
2020.09.03 01:38 / 2020.09.03 05:30,72,72,72
2020.09.03 01:35 / 2020.09.03 01:42,33,33,33
2020.09.03 01:34 / 2020.09.03 09:15,2876,2876,2876
2020.09.03 01:34 / 2020.09.03 01:45,526,526,526
2020.09.03 01:34 / 2020.09.03 01:34,282,282,282
2020.09.03 01:34 / 2020.09.03 02:45,600,600,600
2020.09.03 01:33 / 2020.09.03 12:00,1746,1746,1746
2020.09.03 01:32 / 2020.09.03 02:04,282,282,282
2020.09.03 01:31 / 2020.09.03 01:34,50,50,50
2020.09.03 01:31 / 2020.09.03 06:02,211,211,211
2020.09.03 01:30 / 2020.09.03 02:01,5417,5417,5417
2020.09.03 01:30 / 2020.09.03 01:35,151,151,151
2020.09.03 01:30 / 2020.09.03 01:49,862,862,862
2020.09.03 01:28 / 2020.09.03 05:54,245,245,245
2020.09.03 01:28 / 2020.09.03 08:44,833,833,833
2020.09.03 01:28 / 2020.09.03 01:39,46,46,46
2020.09.03 01:27 / 2020.09.03 01:45,441,441,441
2020.09.03 01:27 / 2020.09.03 01:43,604,604,604
2020.09.03 01:27 / 2020.09.03 01:49,1,1,1
2020.09.03 01:27 / 2020.09.03 06:07,141,141,141
2020.09.03 01:26 / 2020.09.03 05:59,150,150,150
2020.09.03 01:26 / 2020.09.03 02:38,1397,1397,1397
2020.09.03 01:26 / 2020.09.03 02:28,5538,5538,5538
2020.09.03 01:26 / 2020.09.03 01:44,477,477,477
2020.09.03 01:25 / 2020.09.03 02:54,762,762,762
2020.09.03 01:24 / 2020.09.03 01:31,744,744,744
2020.09.03 01:23 / 2020.09.03 03:26,702,702,702
2020.09.03 01:22 / 2020.09.03 01:28,1486,1486,1486
2020.09.03 01:22 / 2020.09.03 07:29,1486,1486,1486
2020.09.03 01:21 / 2020.09.03 01:43,480,480,480
2020.09.03 01:20 / 2020.09.03 02:52,622,622,622
2020.09.03 01:20 / 2020.09.03 03:26,702,702,702
2020.09.03 01:20 / 2020.09.03 07:58,209,209,209
2020.09.03 01:20 / 2020.09.03 01:30,209,209,209
2020.09.03 01:18 / 2020.09.03 10:07,1,1,1
2020.09.03 01:18 / 2020.09.03 02:41,28,28,28
2020.09.03 01:16 / 2020.09.03 17:21,1163,1163,1163
2020.09.03 01:16 / 2020.09.03 08:52,3163,3163,3163
2020.09.03 01:16 / 2020.09.03 05:40,3276,3276,3276
2020.09.03 01:15 / 2020.09.03 01:28,785,785,785
2020.09.03 01:15 / 2020.09.03 01:21,2,2,2
2020.09.03 01:13 / 2020.09.03 09:13,4767,4767,4767
2020.09.03 01:13 / 2020.09.03 01:41,635,635,635
2020.09.03 01:12 / 2020.09.03 02:22,35,35,35
2020.09.03 01:11 / 2020.09.03 02:43,650,650,650
2020.09.03 01:10 / 2020.09.03 01:21,1899,1899,1899
2020.09.03 01:10 / 2020.09.03 10:03,552,552,552
2020.09.03 01:09 / 2020.09.03 05:33,4873,4873,4873
2020.09.03 01:09 / 2020.09.03 05:30,4873,4873,4873
2020.09.03 01:09 / 2020.09.03 06:08,451,451,451
2020.09.03 01:09 / 2020.09.03 01:33,160,160,160
2020.09.03 01:08 / 2020.09.03 01:18,635,635,635
2020.09.03 01:05 / 2020.09.03 06:55,512,512,512
2020.09.03 01:05 / 2020.09.03 01:09,1287,1287,1287
2020.09.03 01:03 / 2020.09.03 06:46,484,484,484
2020.09.03 01:03 / 2020.09.03 01:13,55,55,55
2020.09.03 01:03 / 2020.09.03 01:13,459,459,459
2020.09.03 01:02 / 2020.09.03 01:26,568,568,568
2020.09.03 01:02 / 2020.09.03 01:08,568,568,568
2020.09.03 01:01 / 2020.09.03 04:15,5,5,5
2020.09.03 01:01 / 2020.09.03 01:22,1912,1912,1912
2020.09.03 01:01 / 2020.09.03 01:22,3248,3248,3248
2020.09.03 01:01 / 2020.09.03 01:46,1142,1142,1142
2020.09.03 01:01 / 2020.09.03 08:35,1824,1824,1824
2020.09.03 01:01 / 2020.09.03 08:30,291,291,291
2020.09.03 01:00 / 2020.09.03 17:22,1142,1142,1142
2020.09.03 01:00 / 2020.09.03 10:26,100,100,100
2020.09.03 01:00 / 2020.09.03 09:00,3149,3149,3149
2020.09.03 01:00 / 2020.09.03 01:13,784,784,784
2020.09.03 00:57 / 2020.09.03 06:56,187,187,187
2020.09.03 00:57 / 2020.09.03 06:58,187,187,187
2020.09.03 00:57 / 2020.09.03 01:23,836,836,836
2020.09.03 00:57 / 2020.09.03 01:13,187,187,187
2020.09.03 00:57 / 2020.09.03 01:14,591,591,591
2020.09.03 00:57 / 2020.09.03 01:11,394,394,394
2020.09.03 00:56 / 2020.09.03 01:00,643,643,643
2020.09.03 00:55 / 2020.09.03 01:04,868,868,868
2020.09.03 00:55 / 2020.09.03 01:16,1317,1317,1317
2020.09.03 00:55 / 2020.09.03 02:14,2963,2963,2963
2020.09.03 00:53 / 2020.09.03 01:12,414,414,414
2020.09.03 00:53 / 2020.09.03 01:02,22,22,22
2020.09.03 00:52 / 2020.09.03 02:42,700,700,700
2020.09.03 00:51 / 2020.09.03 02:38,700,700,700
2020.09.03 00:50 / 2020.09.03 08:15,139,139,139
2020.09.03 00:50 / 2020.09.03 01:37,545,545,545
2020.09.03 00:50 / 2020.09.03 01:34,139,139,139
2020.09.03 00:48 / 2020.09.03 12:00,564,564,564
2020.09.03 00:48 / 2020.09.03 01:00,147,147,147
2020.09.03 00:46 / 2020.09.03 11:52,60,60,60
2020.09.03 00:45 / 2020.09.03 01:40,225,225,225
2020.09.03 00:44 / 2020.09.03 01:16,999,999,999
2020.09.03 00:44 / 2020.09.03 00:46,0,0,0
2020.09.03 00:43 / 2020.09.03 02:44,111,111,111
2020.09.03 00:43 / 2020.09.03 02:03,906,906,906
2020.09.03 00:41 / 2020.09.03 08:28,774,774,774
2020.09.03 00:41 / 2020.09.03 01:23,259,259,259
2020.09.03 00:40 / 2020.09.03 00:51,213,213,213
2020.09.03 00:37 / 2020.09.03 00:40,1652,1652,1652
2020.09.03 00:36 / 2020.09.03 00:48,770,770,770
2020.09.03 00:35 / 2020.09.03 05:10,5639,5639,5639
2020.09.03 00:34 / 2020.09.03 00:40,3030,3030,3030
2020.09.03 00:33 / 2020.09.03 02:24,1320,1320,1320
2020.09.03 00:32 / 2020.09.03 02:21,428,428,428
2020.09.03 00:32 / 2020.09.03 23:38,1,1,1
2020.09.03 00:30 / 2020.09.03 00:43,956,956,956
2020.09.03 00:30 / 2020.09.03 00:48,666,666,666
2020.09.03 00:30 / 2020.09.03 00:34,2959,2959,2959
2020.09.03 00:30 / 2020.09.03 00:35,264,264,264
2020.09.03 00:29 / 2020.09.03 00:39,3,3,3
2020.09.03 00:27 / 2020.09.03 02:40,888,888,888
2020.09.03 00:26 / 2020.09.03 02:20,4,4,4
2020.09.03 00:26 / 2020.09.03 00:52,112,112,112
2020.09.03 00:25 / 2020.09.03 00:32,3212,3212,3212
2020.09.03 00:25 / 2020.09.03 01:35,1855,1855,1855
2020.09.03 00:25 / 2020.09.03 00:30,1171,1171,1171
2020.09.03 00:22 / 2020.09.03 00:49,5094,5094,5094
2020.09.03 00:22 / 2020.09.03 00:44,526,526,526
2020.09.03 00:20 / 2020.09.03 01:13,192,192,192
2020.09.03 00:16 / 2020.09.03 02:24,18,18,18
2020.09.03 00:15 / 2020.09.03 00:19,1781,1781,1781
2020.09.03 00:14 / 2020.09.03 00:18,2322,2322,2322
2020.09.03 00:13 / 2020.09.03 00:24,220,220,220
2020.09.03 00:12 / 2020.09.03 06:01,243,243,243
2020.09.03 00:11 / 2020.09.03 00:22,1347,1347,1347
2020.09.03 00:09 / 2020.09.03 01:01,167,167,167
2020.09.03 00:09 / 2020.09.03 01:07,167,167,167
2020.09.03 00:08 / 2020.09.03 00:45,470,470,470
2020.09.03 00:06 / 2020.09.03 02:18,1331,1331,1331
2020.09.03 00:06 / 2020.09.03 02:06,1316,1316,1316
2020.09.03 00:06 / 2020.09.03 00:09,158,158,158
2020.09.03 00:04 / 2020.09.03 00:50,360,360,360
2020.09.03 00:04 / 2020.09.03 00:18,326,326,326
2020.09.03 00:02 / 2020.09.03 08:27,656,656,656
2020.09.03 00:02 / 2020.09.03 00:13,510,510,510
2020.09.03 00:02 / 2020.09.03 00:12,510,510,510
2020.09.03 00:01 / 2020.09.03 00:13,46,46,46
2020.09.03 00:00 / 2020.09.03 00:28,93,93,93
2020.09.02 23:58 / 2020.09.03 00:57,58,58,58
2020.09.02 23:58 / 2020.09.03 00:12,1015,1015,1015
2020.09.02 23:55 / 2020.09.03 01:38,4310,4310,4310
2020.09.02 23:53 / 2020.09.03 00:41,700,700,700
2020.09.02 23:53 / 2020.09.02 23:58,190,190,190
2020.09.02 23:52 / 2020.09.03 00:38,92,92,92
2020.09.02 23:52 / 2020.09.03 00:16,498,498,498
2020.09.02 23:41 / 2020.09.02 23:47,901,901,901
2020.09.02 23:39 / 2020.09.03 23:53,1184,1184,1184
2020.09.02 23:36 / 2020.09.03 00:01,328,328,328
2020.09.02 23:36 / 2020.09.03 23:43,2322,2322,2322
2020.09.02 23:34 / 2020.09.03 00:46,151,151,151
2020.09.02 23:34 / 2020.09.03 00:00,99,99,99
2020.09.02 23:33 / 2020.09.02 23:57,38,38,38
2020.09.02 23:31 / 2020.09.03 15:22,328,328,328
2020.09.02 23:31 / 2020.09.03 00:52,328,328,328
2020.09.02 23:31 / 2020.09.03 00:52,328,328,328
2020.09.02 23:31 / 2020.09.03 00:19,328,328,328
2020.09.02 23:30 / 2020.09.03 00:07,99,99,99
2020.09.02 23:27 / 2020.09.02 23:33,477,477,477
2020.09.02 23:26 / 2020.09.02 23:47,37,37,37
2020.09.02 23:24 / 2020.09.03 00:22,221,221,221
2020.09.02 23:23 / 2020.09.03 10:30,505,505,505
2020.09.02 23:20 / 2020.09.02 23:37,2913,2913,2913
2020.09.02 23:14 / 2020.09.02 23:22,13,13,13
2020.09.02 23:12 / 2020.09.02 23:35,22,22,22
2020.09.02 22:57 / 2020.09.02 23:21,1044,1044,1044
2020.09.02 22:55 / 2020.09.03 23:01,208,208,208
2020.09.02 22:54 / 2020.09.02 23:10,849,849,849
2020.09.02 22:53 / 2020.09.02 23:42,980,980,980
2020.09.02 22:49 / 2020.09.03 01:40,252,252,252
2020.09.02 22:44 / 2020.09.02 22:51,40,40,40
2020.09.02 22:43 / 2020.09.02 22:50,50,50,50
2020.09.02 22:41 / 2020.09.02 23:40,1361,1361,1361
2020.09.02 22:38 / 2020.09.02 23:12,154,154,154
2020.09.02 22:36 / 2020.09.02 22:58,36,36,36
2020.09.02 22:34 / 2020.09.02 23:36,295,295,295
2020.09.02 22:14 / 2020.09.02 22:57,5695,5695,5695
2020.09.02 22:14 / 2020.09.02 22:58,10400,10400,10400
2020.09.02 22:13 / 2020.09.02 22:20,961,961,961
2020.09.02 22:03 / 2020.09.02 22:18,1605,1605,1605
2020.09.02 22:00 / 2020.09.03 00:53,134,134,134
2020.09.02 21:58 / 2020.09.02 22:51,113,113,113
2020.09.02 21:58 / 2020.09.02 22:00,242,242,242
2020.09.02 21:50 / 2020.09.02 22:19,12,12,12
2020.09.02 21:46 / 2020.09.03 23:52,189,189,189
2020.09.02 21:44 / 2020.09.02 21:49,308,308,308
2020.09.02 21:36 / 2020.09.02 21:48,768,768,768
2020.09.02 21:36 / 2020.09.02 21:46,497,497,497
2020.09.02 21:35 / 2020.09.02 21:44,39,39,39
2020.09.02 21:34 / 2020.09.02 22:45,53,53,53
2020.09.02 21:28 / 2020.09.02 21:36,1201,1201,1201
2020.09.02 21:07 / 2020.09.02 22:24,11,11,11
2020.09.02 21:02 / 2020.09.02 21:22,663,663,663
2020.09.02 21:00 / 2020.09.02 21:21,308,308,308
2020.09.02 20:58 / 2020.09.02 21:18,1537,1537,1537
2020.09.02 20:47 / 2020.09.02 21:15,4536,4536,4536
2020.09.02 20:45 / 2020.09.02 20:56,321,321,321
2020.09.02 20:43 / 2020.09.02 21:18,43,43,43
2020.09.02 20:37 / 2020.09.02 20:47,547,547,547
2020.09.02 20:33 / 2020.09.02 20:38,154,154,154
2020.09.02 20:32 / 2020.09.02 23:36,430,430,430
2020.09.02 20:24 / 2020.09.02 20:35,77,77,77
2020.09.02 20:17 / 2020.09.02 20:33,558,558,558
2020.09.02 20:16 / 2020.09.02 20:31,671,671,671
2020.09.02 20:10 / 2020.09.02 20:20,3,3,3
2020.09.02 20:01 / 2020.09.02 20:08,156,156,156
2020.09.02 19:58 / 2020.09.02 20:05,1009,1009,1009
2020.09.02 19:57 / 2020.09.02 20:28,1637,1637,1637
2020.09.02 19:55 / 2020.09.02 20:04,288,288,288
2020.09.02 19:48 / 2020.09.02 20:06,387,387,387
2020.09.02 19:44 / 2020.09.02 19:46,157,157,157
2020.09.02 19:37 / 2020.09.02 19:44,3460,3460,3460
2020.09.02 19:30 / 2020.09.02 20:22,1,1,1
2020.09.02 19:30 / 2020.09.02 19:39,2,2,2
2020.09.02 19:30 / 2020.09.02 19:37,131,131,131
2020.09.02 19:23 / 2020.09.02 20:36,225,225,225
2020.09.02 19:20 / 2020.09.02 20:21,225,225,225
2020.09.02 19:20 / 2020.09.02 19:24,3,3,3
2020.09.02 19:16 / 2020.09.02 19:44,650,650,650
2020.09.02 19:15 / 2020.09.02 19:19,329,329,329
2020.09.02 19:05 / 2020.09.02 19:17,75,75,75
2020.09.02 19:04 / 2020.09.02 19:17,21,21,21
2020.09.02 19:03 / 2020.09.02 19:13,332,332,332
2020.09.02 19:01 / 2020.09.02 19:15,2296,2296,2296
2020.09.02 18:52 / 2020.09.02 19:01,351,351,351
2020.09.02 18:50 / 2020.09.02 18:55,418,418,418
2020.09.02 18:37 / 2020.09.02 18:39,57,57,57
2020.09.02 18:18 / 2020.09.02 18:31,972,972,972
2020.09.02 18:15 / 2020.09.02 18:28,276,276,276
2020.09.02 18:11 / 2020.09.02 18:24,290,290,290
2020.09.02 18:09 / 2020.09.02 18:13,20,20,20
2020.09.02 18:04 / 2020.09.02 18:32,76,76,76
2020.09.02 18:03 / 2020.09.02 18:28,441,441,441
2020.09.02 18:02 / 2020.09.02 18:14,300,300,300
2020.09.02 17:55 / 2020.09.02 17:59,175,175,175
2020.09.02 17:51 / 2020.09.02 17:54,277,277,277
2020.09.02 17:46 / 2020.09.02 17:50,957,957,957
2020.09.02 17:29 / 2020.09.02 17:35,240,240,240
2020.09.02 17:26 / 2020.09.02 17:30,1001,1001,1001
2020.09.02 17:13 / 2020.09.02 17:24,591,591,591
2020.09.02 17:11 / 2020.09.02 17:30,151,151,151
2020.09.02 17:08 / 2020.09.02 17:16,298,298,298
2020.09.02 17:08 / 2020.09.02 17:12,293,293,293
2020.09.02 17:02 / 2020.09.02 17:07,288,288,288
2020.09.02 16:57 / 2020.09.02 17:03,371,371,371
2020.09.02 16:50 / 2020.09.02 16:59,327,327,327
2020.09.02 16:49 / 2020.09.03 10:20,1243,1243,1243
2020.09.02 16:49 / 2020.09.02 16:56,601,601,601
2020.09.02 16:45 / 2020.09.02 16:58,11,11,11
2020.09.02 16:26 / 2020.09.02 16:34,60,60,60
2020.09.02 15:51 / 2020.09.02 16:03,181,181,181
2020.09.02 15:51 / 2020.09.02 16:51,181,181,181
2020.09.02 15:42 / 2020.09.02 16:50,164,164,164
2020.09.02 15:18 / 2020.09.02 16:05,264,264,264
2020.09.02 15:11 / 2020.09.02 15:32,661,661,661
2020.09.02 12:16 / 2020.09.02 14:14,960,960,960
2020.09.02 12:16 / 2020.09.02 14:14,960,960,960
2020.09.02 12:16 / 2020.09.02 13:31,960,960,960
2020.09.02 11:18 / 2020.09.02 11:35,899,899,899
2020.09.02 10:02 / 2020.09.02 22:19,973,973,973
2020.09.02 09:43 / 2020.09.02 17:37,164,164,164
2020.09.02 09:43 / 2020.09.02 16:38,328,328,328
2020.09.02 09:43 / 2020.09.02 09:59,164,164,164
2020.09.02 08:25 / 2020.09.02 20:27,39,39,39
2020.09.02 00:54 / 2020.09.03 02:18,3,3,3
2020.09.02 00:17 / 2020.09.03 02:29,41,41,41
2020.09.01 18:49 / 2020.09.02 19:08,682,682,682
2020.09.01 10:02 / 2020.09.01 10:41,1,1,1
2020.09.01 09:09 / 2020.09.01 09:44,1,1,1
2020.09.01 08:05 / 2020.09.01 09:59,1,1,1
2020.09.01 08:00 / 2020.09.01 10:25,1,1,1
2020.09.01 05:00 / 2020.09.04 09:36,10,10,10
2020.09.01 04:00 / 2020.09.01 17:02,100,100,100
2020.09.01 03:20 / 2020.09.03 04:08,1694,1694,1694
2020.09.01 03:00 / 2020.09.04 09:43,15,15,15
2020.08.27 06:22 / 2020.08.27 07:08,444,444,444
2020.08.27 06:22 / 2020.08.27 06:43,430,430,430
2020.08.27 06:22 / 2020.08.27 06:43,320,320,320
2020.08.27 06:22 / 2020.08.27 06:30,1,1,1
2020.08.27 06:19 / 2020.08.27 06:30,187,187,187
2020.08.27 06:19 / 2020.08.27 08:53,187,187,187
2020.08.27 06:19 / 2020.08.27 09:07,187,187,187
2020.08.27 06:00 / 2020.08.27 06:06,120,120,120
2020.08.27 05:49 / 2020.08.27 05:57,640,640,640
2020.08.27 05:20 / 2020.08.27 05:39,771,771,771
